# total 	 kin 	 lens
6.626138538608955059e+03 -5.668176123015397749e+00 6.631806714731970715e+03
6.618289936683040651e+03 -5.668491111842715924e+00 6.623958427794883391e+03
6.631963429569319487e+03 -5.668662530953676004e+00 6.637632092100273439e+03
6.631963429569319487e+03 -5.668662530953676004e+00 6.637632092100273439e+03
6.641773860006560426e+03 -5.671429628910288123e+00 6.647445289635470544e+03
6.641773859887452090e+03 -5.671429628910288123e+00 6.647445289516362209e+03
6.641773860249821155e+03 -5.671429628910288123e+00 6.647445289878731273e+03
6.641773859032397013e+03 -5.671429628910288123e+00 6.647445288661307131e+03
6.641773859711445766e+03 -5.671429628910288123e+00 6.647445289340355885e+03
6.617413920515259633e+03 -5.679323045814087756e+00 6.623093243561073905e+03
6.617413920515259633e+03 -5.679323045814087756e+00 6.623093243561073905e+03
6.617413920515259633e+03 -5.679323045814087756e+00 6.623093243561073905e+03
6.617413919656917642e+03 -5.679323045814087756e+00 6.623093242702731914e+03
6.617413920515259633e+03 -5.679323045814087756e+00 6.623093243561073905e+03
6.617413920180416426e+03 -5.679323045814087756e+00 6.623093243226230697e+03
6.617413919656917642e+03 -5.679323045814087756e+00 6.623093242702731914e+03
6.613758649724745737e+03 -5.682555075366473751e+00 6.619441204800112246e+03
6.613758649758961838e+03 -5.682555075366473751e+00 6.619441204834328346e+03
6.613758649901415993e+03 -5.682555075366473751e+00 6.619441204976782501e+03
6.613758650054232930e+03 -5.682555075366473751e+00 6.619441205129599439e+03
6.613758649856133161e+03 -5.682555075366473751e+00 6.619441204931499669e+03
6.613758649758961838e+03 -5.682555075366473751e+00 6.619441204834328346e+03
6.613758650054232930e+03 -5.682555075366473751e+00 6.619441205129599439e+03
6.613758649724745737e+03 -5.682555075366473751e+00 6.619441204800112246e+03
6.613758649901415993e+03 -5.682555075366473751e+00 6.619441204976782501e+03
6.613758649758961838e+03 -5.682555075366473751e+00 6.619441204834328346e+03
6.620817999827849235e+03 -5.684536041617729296e+00 6.626502535869466556e+03
6.620817999380957190e+03 -5.684536041617729296e+00 6.626502535422574510e+03
6.618547971016450902e+03 -5.684953939248676313e+00 6.624232924955699673e+03
6.618547971016450902e+03 -5.684953939248676313e+00 6.624232924955699673e+03
6.618547970973158954e+03 -5.684953939248676313e+00 6.624232924912407725e+03
6.618547970547634577e+03 -5.684953939248676313e+00 6.624232924486883348e+03
6.618547971042396966e+03 -5.684953939248676313e+00 6.624232924981645738e+03
6.618547970547634577e+03 -5.684953939248676313e+00 6.624232924486883348e+03
6.618547970547634577e+03 -5.684953939248676313e+00 6.624232924486883348e+03
6.618547971042396966e+03 -5.684953939248676313e+00 6.624232924981645738e+03
6.618547971016450902e+03 -5.684953939248676313e+00 6.624232924955699673e+03
6.618547971016450902e+03 -5.684953939248676313e+00 6.624232924955699673e+03
6.623148882369318017e+03 -5.688388021665399918e+00 6.628837270390983576e+03
6.623148883700142505e+03 -5.688388021665399918e+00 6.628837271721808065e+03
6.623910933617262344e+03 -5.689747096050199460e+00 6.629600680713312613e+03
6.623910931600285949e+03 -5.689747096050199460e+00 6.629600678696336217e+03
6.623910932732545916e+03 -5.689747096050199460e+00 6.629600679828596185e+03
6.623910933617262344e+03 -5.689747096050199460e+00 6.629600680713312613e+03
6.623910932732545916e+03 -5.689747096050199460e+00 6.629600679828596185e+03
6.623910933617262344e+03 -5.689747096050199460e+00 6.629600680713312613e+03
6.623910933617262344e+03 -5.689747096050199460e+00 6.629600680713312613e+03
6.627050823152017983e+03 -5.691463158217031193e+00 6.632742286310234704e+03
6.627050822768276703e+03 -5.691463158217031193e+00 6.632742285926493423e+03
6.627050822784964112e+03 -5.691463158217031193e+00 6.632742285943180832e+03
6.615851396504026525e+03 -5.691494041592919828e+00 6.621542890545619230e+03
6.615851398164923921e+03 -5.691494041592919828e+00 6.621542892206516626e+03
6.629265187466292446e+03 -5.691726471718758340e+00 6.634956913938010985e+03
6.631018685009452383e+03 -5.701204823971460556e+00 6.636719889833423622e+03
6.631018685219829422e+03 -5.701204823971460556e+00 6.636719890043800660e+03
6.631018684784476136e+03 -5.701204823971460556e+00 6.636719889608447374e+03
6.631018685318542339e+03 -5.701204823971460556e+00 6.636719890142513577e+03
6.631018685219829422e+03 -5.701204823971460556e+00 6.636719890043800660e+03
6.614428777745887601e+03 -5.529127741149278741e+00 6.619957905487036442e+03
6.616043618811793749e+03 -5.703284314126953802e+00 6.621746903125920653e+03
6.618669573701254194e+03 -5.703398619354777210e+00 6.624372972320608824e+03
6.618669573701254194e+03 -5.703398619354777210e+00 6.624372972320608824e+03
6.618669573097527973e+03 -5.703398619354777210e+00 6.624372971716882603e+03
6.618669572983653779e+03 -5.703398619354777210e+00 6.624372971603008409e+03
6.623819728638168272e+03 -5.711553884847493379e+00 6.629531282523015761e+03
6.618652695633763869e+03 -5.712417337312421850e+00 6.624365112971076087e+03
6.633309031717525613e+03 -5.713068781020413489e+00 6.639022100498546024e+03
6.633309031749776295e+03 -5.713068781020413489e+00 6.639022100530796706e+03
6.633309031717525613e+03 -5.713068781020413489e+00 6.639022100498546024e+03
6.633309032388429841e+03 -5.713068781020413489e+00 6.639022101169450252e+03
6.620002987969126480e+03 -5.713211972210226364e+00 6.625716199941336527e+03
6.620002986643095937e+03 -5.713211972210226364e+00 6.625716198615305984e+03
6.631271703050339056e+03 -5.715330464613223249e+00 6.636987033514952600e+03
6.623701070519190580e+03 -5.717542783549965257e+00 6.629418613302740596e+03
6.623701070522398368e+03 -5.717542783549965257e+00 6.629418613305948384e+03
6.629025326071138807e+03 -5.719756601621467595e+00 6.634745082672759963e+03
6.629025326416632197e+03 -5.719756601621467595e+00 6.634745083018253354e+03
6.629025326051779302e+03 -5.719756601621467595e+00 6.634745082653400459e+03
6.629025326363925160e+03 -5.719756601621467595e+00 6.634745082965546317e+03
6.629025326071138807e+03 -5.719756601621467595e+00 6.634745082672759963e+03
6.629025326051779302e+03 -5.719756601621467595e+00 6.634745082653400459e+03
6.629025326166886771e+03 -5.719756601621467595e+00 6.634745082768507928e+03
6.629025325916955808e+03 -5.719756601621467595e+00 6.634745082518576965e+03
6.629025326166886771e+03 -5.719756601621467595e+00 6.634745082768507928e+03
6.629025326416632197e+03 -5.719756601621467595e+00 6.634745083018253354e+03
6.629025326416632197e+03 -5.719756601621467595e+00 6.634745083018253354e+03
6.629025326071138807e+03 -5.719756601621467595e+00 6.634745082672759963e+03
6.615254141032332882e+03 -5.724593447982663008e+00 6.620978734480315325e+03
6.615254141032332882e+03 -5.724593447982663008e+00 6.620978734480315325e+03
6.618249507017914766e+03 -5.724962795885403466e+00 6.623974469813800170e+03
6.618249506596134779e+03 -5.724962795885403466e+00 6.623974469392020183e+03
6.611029579404807919e+03 -5.725205609118435568e+00 6.616754785013926266e+03
6.611029578130727714e+03 -5.725205609118435568e+00 6.616754783739846062e+03
6.619060590861317905e+03 -5.727029951848857436e+00 6.624787620813166541e+03
6.609959628351301944e+03 -5.728267100205933993e+00 6.615687895451507757e+03
6.609959627380171696e+03 -5.728267100205933993e+00 6.615687894480377508e+03
6.613682224750532441e+03 -5.733260682861928359e+00 6.619415485433394679e+03
6.613682224907587624e+03 -5.733260682861928359e+00 6.619415485590449862e+03
6.613682224626585594e+03 -5.733260682861928359e+00 6.619415485309447831e+03
6.614074909125455633e+03 -5.735890721100501466e+00 6.619810799846555710e+03
6.611667777130986906e+03 -5.745931307720819170e+00 6.617413708438707545e+03
6.611667776980592862e+03 -5.745931307720819170e+00 6.617413708288313501e+03
6.611667777228341038e+03 -5.745931307720819170e+00 6.617413708536061677e+03
6.611667776980592862e+03 -5.745931307720819170e+00 6.617413708288313501e+03
6.611667777130986906e+03 -5.745931307720819170e+00 6.617413708438707545e+03
6.611667777130986906e+03 -5.745931307720819170e+00 6.617413708438707545e+03
6.611667777130986906e+03 -5.745931307720819170e+00 6.617413708438707545e+03
6.611667777228341038e+03 -5.745931307720819170e+00 6.617413708536061677e+03
6.611667777130986906e+03 -5.745931307720819170e+00 6.617413708438707545e+03
6.611667777070411830e+03 -5.745931307720819170e+00 6.617413708378132469e+03
6.614624359764533438e+03 -5.747568531711485740e+00 6.620371928296244732e+03
6.614624359558400101e+03 -5.747568531711485740e+00 6.620371928090111396e+03
6.614624359664677286e+03 -5.747568531711485740e+00 6.620371928196388581e+03
6.608721781399229258e+03 -5.752980744142382363e+00 6.614474762143371663e+03
6.608721782240514585e+03 -5.752980744142382363e+00 6.614474762984656991e+03
6.608721781399229258e+03 -5.752980744142382363e+00 6.614474762143371663e+03
6.608721782240514585e+03 -5.752980744142382363e+00 6.614474762984656991e+03
6.608721782240514585e+03 -5.752980744142382363e+00 6.614474762984656991e+03
6.615773528568889560e+03 -5.753722034772634331e+00 6.621527250603661741e+03
6.618839831263871019e+03 -5.754173524616177815e+00 6.624594004788486927e+03
6.618839831263871019e+03 -5.754173524616177815e+00 6.624594004788486927e+03
6.618839831579880411e+03 -5.754173524616177815e+00 6.624594005104496318e+03
6.618839831579880411e+03 -5.754173524616177815e+00 6.624594005104496318e+03
6.612476735157759322e+03 -5.754877627354661129e+00 6.618231612785113612e+03
6.612476734945027601e+03 -5.754877627354661129e+00 6.618231612572381891e+03
6.612476736034667738e+03 -5.754877627354661129e+00 6.618231613662022028e+03
6.612476736484635694e+03 -5.754877627354661129e+00 6.618231614111989984e+03
6.618253104464640273e+03 -5.755472050812066698e+00 6.624008576515452660e+03
6.620162762795179333e+03 -5.760788255827230309e+00 6.625923551051006143e+03
6.607634146424719802e+03 -5.764886985685190091e+00 6.613399033410404627e+03
6.607634146552328275e+03 -5.764886985685190091e+00 6.613399033538013100e+03
6.607634146054878329e+03 -5.764886985685190091e+00 6.613399033040563154e+03
6.607634146054878329e+03 -5.764886985685190091e+00 6.613399033040563154e+03
6.607634146054878329e+03 -5.764886985685190091e+00 6.613399033040563154e+03
6.607634147292916168e+03 -5.764886985685190091e+00 6.613399034278600993e+03
6.607634147280904472e+03 -5.764886985685190091e+00 6.613399034266589297e+03
6.632439013082177553e+03 -5.768509769516539265e+00 6.638207522851694193e+03
6.632439012378754342e+03 -5.768509769516539265e+00 6.638207522148270982e+03
6.619204869669461004e+03 -5.771528631276305887e+00 6.624976398300736946e+03
6.619204869383401274e+03 -5.771528631276305887e+00 6.624976398014677216e+03
6.619204869669461004e+03 -5.771528631276305887e+00 6.624976398300736946e+03
6.619204869669461004e+03 -5.771528631276305887e+00 6.624976398300736946e+03
6.619204870153700540e+03 -5.771528631276305887e+00 6.624976398784976482e+03
6.633515971963594893e+03 -5.774267249855602913e+00 6.639290239213450150e+03
6.622809728489023655e+03 -5.779461721667300544e+00 6.628589190210690504e+03
6.622809728489023655e+03 -5.779461721667300544e+00 6.628589190210690504e+03
6.622809730013818807e+03 -5.779461721667300544e+00 6.628589191735485656e+03
6.622809728489023655e+03 -5.779461721667300544e+00 6.628589190210690504e+03
6.616408616582319155e+03 -5.780451396054128388e+00 6.622189067978373714e+03
6.616408616582319155e+03 -5.780451396054128388e+00 6.622189067978373714e+03
6.616408616037220781e+03 -5.780451396054128388e+00 6.622189067433275341e+03
6.616408616582319155e+03 -5.780451396054128388e+00 6.622189067978373714e+03
6.615238277668135197e+03 -5.782791270341555823e+00 6.621021068938476674e+03
6.615238277920836481e+03 -5.782791270341555823e+00 6.621021069191177958e+03
6.615238277920836481e+03 -5.782791270341555823e+00 6.621021069191177958e+03
6.615966899031556750e+03 -5.787763934396199517e+00 6.621754662965952775e+03
6.615966899385674878e+03 -5.787763934396199517e+00 6.621754663320070904e+03
6.615966899120336166e+03 -5.787763934396199517e+00 6.621754663054732191e+03
6.615966899120336166e+03 -5.787763934396199517e+00 6.621754663054732191e+03
6.615966899385674878e+03 -5.787763934396199517e+00 6.621754663320070904e+03
6.615966899364677374e+03 -5.787763934396199517e+00 6.621754663299073400e+03
6.615966898979595499e+03 -5.787763934396199517e+00 6.621754662913991524e+03
6.615966899385674878e+03 -5.787763934396199517e+00 6.621754663320070904e+03
6.615966899120336166e+03 -5.787763934396199517e+00 6.621754663054732191e+03
6.615966899385674878e+03 -5.787763934396199517e+00 6.621754663320070904e+03
6.615966899120336166e+03 -5.787763934396199517e+00 6.621754663054732191e+03
6.639209195433568311e+03 -5.798443179326106645e+00 6.645007638612893970e+03
6.639209195433568311e+03 -5.798443179326106645e+00 6.645007638612893970e+03
6.639209194886066143e+03 -5.798443179326106645e+00 6.645007638065391802e+03
6.616260998494004525e+03 -5.802062419822298978e+00 6.622063060913827030e+03
6.621852270114201019e+03 -5.807832744903075550e+00 6.627660102859103972e+03
6.621852270046717422e+03 -5.807832744903075550e+00 6.627660102791620375e+03
6.621852270046717422e+03 -5.807832744903075550e+00 6.627660102791620375e+03
6.621852270202584805e+03 -5.807832744903075550e+00 6.627660102947487758e+03
6.621852270046717422e+03 -5.807832744903075550e+00 6.627660102791620375e+03
6.621852270046717422e+03 -5.807832744903075550e+00 6.627660102791620375e+03
6.635446896477636074e+03 -5.811255494258044330e+00 6.641258151971894222e+03
6.635446897444049682e+03 -5.811255494258044330e+00 6.641258152938307830e+03
6.635446897444049682e+03 -5.811255494258044330e+00 6.641258152938307830e+03
6.635446897444049682e+03 -5.811255494258044330e+00 6.641258152938307830e+03
6.604961684386462366e+03 -5.811407623149831281e+00 6.610773092009611901e+03
6.630195165993633964e+03 -5.812247695716693308e+00 6.636007413689350869e+03
6.630195165993633964e+03 -5.812247695716693308e+00 6.636007413689350869e+03
6.630195167115473851e+03 -5.812247695716693308e+00 6.636007414811190756e+03
6.630195167120712540e+03 -5.812247695716693308e+00 6.636007414816429446e+03
6.630195167115473851e+03 -5.812247695716693308e+00 6.636007414811190756e+03
6.619863981573069395e+03 -5.816769371481571582e+00 6.625680750944550709e+03
6.619863981723899997e+03 -5.816769371481571582e+00 6.625680751095381311e+03
6.619863981944406078e+03 -5.816769371481571582e+00 6.625680751315887392e+03
6.619863981610696101e+03 -5.816769371481571582e+00 6.625680750982177415e+03
6.619863981723899997e+03 -5.816769371481571582e+00 6.625680751095381311e+03
6.619863981723899997e+03 -5.816769371481571582e+00 6.625680751095381311e+03
6.614973809652662567e+03 -5.819981762046769092e+00 6.620793791414709631e+03
6.614973809444330072e+03 -5.819981762046769092e+00 6.620793791206377136e+03
6.614973809652662567e+03 -5.819981762046769092e+00 6.620793791414709631e+03
6.631871386384677862e+03 -5.823571561178374267e+00 6.637694957945856004e+03
6.631871386945142149e+03 -5.823571561178374267e+00 6.637694958506320290e+03
6.622908819305107500e+03 -5.823682186702470176e+00 6.628732501491809671e+03
6.622908820023793851e+03 -5.823682186702470176e+00 6.628732502210496023e+03
6.622908819305107500e+03 -5.823682186702470176e+00 6.628732501491809671e+03
6.622908820023793851e+03 -5.823682186702470176e+00 6.628732502210496023e+03
6.615121659578366234e+03 -5.823868306301159592e+00 6.620945527884667172e+03
6.615121658411537283e+03 -5.823868306301159592e+00 6.620945526717838220e+03
6.615121659773010833e+03 -5.823868306301159592e+00 6.620945528079311771e+03
6.615121659771159102e+03 -5.823868306301159592e+00 6.620945528077460040e+03
6.615121659583945075e+03 -5.823868306301159592e+00 6.620945527890246012e+03
6.615121659583945075e+03 -5.823868306301159592e+00 6.620945527890246012e+03
6.615121659453465327e+03 -5.823868306301159592e+00 6.620945527759766264e+03
6.615121659453465327e+03 -5.823868306301159592e+00 6.620945527759766264e+03
6.615121659453465327e+03 -5.823868306301159592e+00 6.620945527759766264e+03
6.615121659643428757e+03 -5.823868306301159592e+00 6.620945527949729694e+03
6.615121659453465327e+03 -5.823868306301159592e+00 6.620945527759766264e+03
6.612211499329781873e+03 -5.824264990006333242e+00 6.618035764319788541e+03
6.631618350775909676e+03 -5.825622247071588156e+00 6.637443973022981481e+03
6.631618350059555269e+03 -5.825622247071588156e+00 6.637443972306627074e+03
6.631618349831885098e+03 -5.825622247071588156e+00 6.637443972078956904e+03
6.631618350775909676e+03 -5.825622247071588156e+00 6.637443973022981481e+03
6.631618350775909676e+03 -5.825622247071588156e+00 6.637443973022981481e+03
6.623765054947150020e+03 -5.833959344669844782e+00 6.629599014291819913e+03
6.623765054783529195e+03 -5.833959344669844782e+00 6.629599014128199087e+03
6.623765055245738949e+03 -5.833959344669844782e+00 6.629599014590408842e+03
6.623765054768944537e+03 -5.833959344669844782e+00 6.629599014113614430e+03
6.616159516357273787e+03 -5.838938446372759827e+00 6.621998454803646382e+03
6.616159516269332926e+03 -5.838938446372759827e+00 6.621998454715705520e+03
6.616159517623629654e+03 -5.838938446372759827e+00 6.621998456070002248e+03
6.616159516798324148e+03 -5.838938446372759827e+00 6.621998455244696743e+03
6.624220775397536272e+03 -5.840548350037229497e+00 6.630061323747573624e+03
6.624220776976565503e+03 -5.840548350037229497e+00 6.630061325326602855e+03
6.624220776778711297e+03 -5.840548350037229497e+00 6.630061325128748649e+03
6.624220775732401307e+03 -5.840548350037229497e+00 6.630061324082438659e+03
6.624220776976565503e+03 -5.840548350037229497e+00 6.630061325326602855e+03
6.624220775397536272e+03 -5.840548350037229497e+00 6.630061323747573624e+03
6.624220775397536272e+03 -5.840548350037229497e+00 6.630061323747573624e+03
6.624220775397536272e+03 -5.840548350037229497e+00 6.630061323747573624e+03
6.612416858612909891e+03 -5.841726575251228404e+00 6.618258585188161305e+03
6.631690615392959444e+03 -5.848404524335411026e+00 6.637539019917295263e+03
6.621372542063227229e+03 -5.850593196220748027e+00 6.627223135259448100e+03
6.615615797015046155e+03 -5.852146600239338525e+00 6.621467943615285549e+03
6.615615797250676223e+03 -5.852146600239338525e+00 6.621467943850915617e+03
6.615615797015046155e+03 -5.852146600239338525e+00 6.621467943615285549e+03
6.615615796453240364e+03 -5.852146600239338525e+00 6.621467943053479758e+03
6.615615797015046155e+03 -5.852146600239338525e+00 6.621467943615285549e+03
6.615615797250676223e+03 -5.852146600239338525e+00 6.621467943850915617e+03
6.612819415974175172e+03 -5.854051862861068045e+00 6.618673467837035787e+03
6.612819416542130966e+03 -5.854051862861068045e+00 6.618673468404991581e+03
